sku,category,price
sku0789,Toilets,"$3,964.28"
sku0790,Misc,"$2,164.69"
sku0791,Showers,"$1,787.56"
sku0792,Showers,"$1,651.38"
sku0793,Toilets,"$3,486.84"
sku0794,Faucets,"$1,343.25"
sku0795,Toilets,"$4,041.39"
sku0796,Misc,"$1,476.44"
sku0797,Showers,"$2,720.61"
sku0798,Faucets,"$2,439.61"
sku0799,Toilets,"$4,276.78"
sku0800,Misc,"$4,441.93"
sku0801,Misc,$921.92
sku0802,Showers,"$2,926.74"
sku0803,Misc,"$4,491.03"
sku0804,Faucets,"$2,230.59"
sku0805,Misc,"$4,609.34"
sku0806,Misc,"$1,394.95"
sku0807,Faucets,"$3,044.16"
sku0808,Showers,"$3,412.27"
sku0809,Faucets,"$1,141.03"
sku0810,Toilets,$68.84
sku0811,Toilets,"$2,083.62"
sku0812,Toilets,"$4,692.41"
sku0813,Faucets,"$1,715.14"
sku0814,Misc,"$3,898.72"
sku0815,Showers,$873.68
sku0816,Misc,"$1,709.76"
sku0817,Misc,$722.99
sku0818,Faucets,"$3,583.85"
sku0819,Misc,"$3,496.54"
sku0820,Showers,"$3,442.49"
sku0821,Toilets,"$1,266.98"
sku0822,Misc,"$3,461.80"
sku0823,Showers,"$1,136.49"
sku0824,Toilets,"$2,123.25"
sku0825,Faucets,"$1,859.61"
sku0826,Misc,"$1,776.54"
sku0827,Faucets,$288.27
sku0828,Faucets,"$3,158.23"
sku0829,Misc,"$3,536.58"
sku0830,Faucets,"$3,067.94"
sku0831,Misc,"$3,241.56"
sku0832,Toilets,$849.70
sku0833,Showers,$747.23
sku0834,Showers,"$2,570.88"
sku0835,Showers,"$4,376.66"
sku0836,Misc,$919.77
sku0837,Toilets,"$2,314.20"
sku0838,Showers,"$2,144.66"
sku0839,Misc,"$2,486.45"
sku0840,Faucets,$807.55
sku0841,Misc,"$1,712.20"
sku0842,Faucets,"$1,309.40"
sku0843,Faucets,"$4,222.63"
sku0844,Faucets,"$4,001.66"
sku0845,Toilets,"$2,133.20"
sku0846,Faucets,"$3,035.08"
sku0847,Faucets,$727.33
sku0848,Faucets,"$2,548.07"
sku0849,Misc,"$1,484.74"
sku0850,Faucets,"$4,298.25"
sku0851,Misc,"$3,357.99"
sku0852,Toilets,"$3,167.37"
sku0853,Misc,$623.76
sku0854,Faucets,"$2,352.94"
sku0855,Toilets,"$4,932.86"
sku0856,Toilets,"$4,741.50"
sku0857,Showers,"$3,225.43"
sku0858,Toilets,$758.62
sku0859,Misc,"$3,195.63"
sku0860,Misc,"$2,828.31"
sku0861,Toilets,"$2,343.33"
sku0862,Misc,"$2,140.19"
sku0863,Showers,"$2,996.35"
sku0864,Toilets,"$4,249.85"
sku0865,Showers,"$3,755.61"
sku0866,Showers,"$2,896.80"
sku0867,Misc,"$4,623.52"
sku0868,Showers,$323.70
sku0869,Showers,"$4,956.73"
sku0870,Misc,$264.97
sku0871,Faucets,$997.48
sku0872,Faucets,"$2,113.76"
sku0873,Misc,$537.54
sku0874,Toilets,"$3,118.35"
sku0875,Misc,$239.96
sku0876,Faucets,"$1,423.12"
sku0877,Misc,$305.18
sku0878,Showers,"$3,517.60"
sku0879,Faucets,"$3,342.28"
sku0880,Misc,"$1,892.90"
sku0881,Misc,$940.97
sku0882,Misc,"$3,735.02"
sku0883,Toilets,"$1,701.90"
sku0884,Toilets,"$3,976.51"
sku0885,Toilets,"$2,439.50"
sku0886,Toilets,"$2,628.35"
sku0887,Showers,$142.45
sku0888,Misc,"$3,221.16"
sku0889,Toilets,"$1,753.28"
sku0890,Misc,"$1,146.03"
sku0891,Toilets,"$2,169.42"
sku0892,Misc,"$1,912.34"
sku0893,Misc,"$2,348.95"
sku0894,Showers,"$4,897.42"
sku0895,Showers,"$1,821.89"
sku0896,Toilets,"$3,872.05"
sku0897,Showers,"$2,763.84"
sku0898,Misc,"$4,445.66"
sku0899,Faucets,"$1,774.76"
sku0900,Toilets,"$1,227.59"
sku0901,Faucets,"$4,555.10"
sku0902,Faucets,$217.67
sku0903,Faucets,"$4,753.77"
sku0904,Showers,"$2,782.03"
sku0905,Toilets,"$1,881.82"
sku0906,Faucets,"$4,975.26"
sku0907,Showers,$291.81
sku0908,Faucets,"$2,583.53"
sku0909,Faucets,$155.49
sku0910,Toilets,"$2,855.88"
sku0911,Showers,$902.34
sku0912,Faucets,"$3,154.80"
sku0913,Showers,"$4,904.62"
sku0914,Faucets,"$4,374.51"
sku0915,Toilets,"$2,259.18"
sku0916,Toilets,"$3,542.30"
sku0917,Misc,"$3,887.34"
sku0918,Toilets,"$2,474.22"
sku0919,Misc,"$2,642.67"
sku0920,Toilets,$753.92
sku0921,Misc,"$1,847.00"
sku0922,Faucets,$711.11
sku0923,Faucets,"$3,634.47"
sku0924,Showers,"$2,385.06"
sku0925,Faucets,"$2,244.39"
sku0926,Toilets,"$4,429.99"
sku0927,Toilets,"$2,638.09"
sku0928,Misc,"$2,045.45"
sku0929,Faucets,"$1,344.46"
sku0930,Showers,$360.06
sku0931,Faucets,"$2,090.68"
sku0932,Faucets,$128.77
sku0933,Toilets,"$1,455.77"
sku0934,Toilets,"$2,517.55"
sku0935,Faucets,"$4,829.67"
sku0936,Faucets,$546.91
sku0937,Toilets,"$3,365.21"
sku0938,Toilets,"$2,499.66"
sku0939,Toilets,"$3,885.49"
sku0940,Showers,$718.03
sku0941,Misc,$416.01
sku0942,Showers,"$1,996.09"
sku0943,Misc,"$3,984.81"
sku0944,Misc,$958.38
sku0945,Toilets,"$3,838.89"
sku0946,Misc,"$1,451.49"
sku0947,Showers,"$1,084.46"
sku0948,Misc,$83.58
sku0949,Showers,"$1,993.30"
sku0950,Toilets,"$1,905.41"
sku0951,Misc,"$3,296.72"
sku0952,Faucets,$354.59
sku0953,Misc,$763.02
sku0954,Toilets,$82.88
sku0955,Showers,$568.98
sku0956,Misc,"$3,258.95"
sku0957,Toilets,"$2,013.28"
sku0958,Showers,"$1,605.13"
sku0959,Faucets,"$2,789.56"
sku0960,Misc,"$4,967.30"
sku0961,Misc,"$4,172.43"
sku0962,Misc,"$3,498.12"
sku0963,Faucets,"$4,591.29"
sku0964,Faucets,$198.64
sku0965,Faucets,$351.67
sku0966,Showers,"$2,370.03"
sku0967,Toilets,"$1,745.84"
sku0968,Showers,"$4,686.26"
sku0969,Faucets,"$2,447.82"
sku0970,Showers,"$2,698.25"
sku0971,Faucets,"$4,476.30"
sku0972,Showers,"$2,233.18"
sku0973,Showers,"$4,385.17"
sku0974,Misc,"$1,267.91"
sku0975,Toilets,"$1,369.05"
sku0976,Toilets,"$1,641.81"
sku0977,Misc,"$2,737.82"
sku0978,Toilets,"$1,100.64"
sku0979,Toilets,"$3,357.15"
sku0980,Faucets,$713.97
sku0981,Showers,$470.50
sku0982,Misc,"$4,350.96"
sku0983,Misc,"$1,184.34"
sku0984,Misc,"$1,930.02"
sku0985,Faucets,"$2,857.71"
sku0986,Toilets,"$2,629.01"
sku0987,Misc,$380.12
sku0988,Toilets,"$4,370.63"
sku0989,Toilets,"$4,755.68"
sku0990,Toilets,"$4,062.54"
sku0991,Toilets,"$1,419.01"
sku0992,Misc,"$2,639.23"
sku0993,Showers,"$1,697.08"
sku0994,Misc,"$2,773.34"
sku0995,Faucets,"$4,872.02"
sku0996,Toilets,"$1,558.51"
sku0997,Faucets,"$3,343.98"
sku0998,Faucets,"$1,629.84"
sku0999,Toilets,"$3,872.39"
sku1000,Toilets,"$1,629.05"
sku1001,Faucets,"$4,449.14"
sku1002,Misc,"$3,758.54"
sku1003,Toilets,"$3,813.16"
sku1004,Faucets,"$2,347.40"
sku1005,Showers,"$1,053.82"
sku1006,Misc,$207.38
sku1007,Faucets,"$1,609.14"
sku1008,Showers,$185.56
sku1009,Misc,"$3,469.28"
sku1010,Showers,"$3,351.75"
sku1011,Toilets,"$2,152.36"
sku1012,Showers,"$3,838.94"
sku1013,Toilets,"$2,680.04"
sku1014,Faucets,$199.30
sku1015,Faucets,$673.97
sku1016,Showers,$967.08
sku1017,Showers,"$1,678.32"
sku1018,Misc,$261.56
sku1019,Toilets,"$3,025.58"
sku1020,Misc,"$2,560.31"
sku1021,Toilets,"$3,087.31"
sku1022,Misc,"$2,161.78"
sku1023,Misc,"$4,238.50"
sku1024,Toilets,"$2,270.30"
sku1025,Faucets,$77.02
sku1026,Toilets,"$4,365.34"
sku1027,Showers,"$3,281.01"
sku1028,Misc,"$4,115.02"
sku1029,Showers,"$4,758.88"
sku1030,Toilets,$254.56
sku1031,Faucets,"$1,175.36"
sku1032,Showers,$316.72
sku1033,Toilets,"$2,108.29"
sku1034,Showers,"$4,319.15"
sku1035,Toilets,$408.12
sku1036,Faucets,"$2,365.56"
sku1037,Misc,$627.72
sku1038,Faucets,"$3,864.43"
sku1039,Misc,"$4,207.11"
sku1040,Faucets,$216.45
sku1041,Toilets,"$2,432.20"
sku1042,Showers,"$1,197.06"
sku1043,Showers,"$4,762.37"
sku1044,Misc,"$4,719.46"
sku1045,Toilets,"$3,069.67"
sku1046,Toilets,"$4,867.44"
sku1047,Faucets,"$1,724.31"
sku1048,Faucets,"$4,489.25"
sku1049,Faucets,"$2,172.97"
sku1050,Showers,"$1,179.07"
sku1051,Toilets,"$4,704.14"
sku1052,Misc,"$3,421.09"
sku1053,Toilets,$324.56
sku1054,Misc,"$4,352.12"
sku1055,Toilets,"$3,506.90"
sku1056,Misc,"$3,024.63"
sku1057,Misc,"$3,661.87"
sku1058,Showers,"$1,267.20"
sku1059,Showers,"$3,002.44"
sku1060,Showers,"$4,073.10"
sku1061,Faucets,$270.57
sku1062,Faucets,$652.55
sku1063,Misc,"$4,212.23"
sku1064,Showers,"$3,091.73"
sku1065,Showers,"$2,656.44"
sku1066,Showers,"$1,241.45"
sku1067,Showers,"$1,475.39"
sku1068,Faucets,"$4,363.43"
sku1069,Toilets,"$2,108.33"
sku1070,Toilets,$322.15
sku1071,Faucets,"$4,484.93"
sku1072,Toilets,"$1,016.90"
sku1073,Faucets,"$4,131.14"
sku1074,Faucets,"$4,408.85"
sku1075,Misc,"$2,433.75"
sku1076,Showers,"$2,992.32"
sku1077,Showers,"$2,636.34"
sku1078,Toilets,"$3,124.11"
sku1079,Toilets,"$4,275.21"
sku1080,Faucets,"$1,410.70"
sku1081,Showers,"$4,418.78"
sku1082,Toilets,"$2,838.45"
sku1083,Misc,$575.52
sku1084,Misc,"$1,135.01"
sku1085,Showers,"$2,979.91"
sku1086,Faucets,"$1,197.23"
sku1087,Misc,$657.08
sku1088,Toilets,$809.24
sku1089,Toilets,"$4,224.36"
sku1090,Faucets,"$3,010.92"
sku1091,Faucets,"$4,817.84"
sku1092,Faucets,"$1,728.40"
sku1093,Faucets,"$2,978.13"
sku1094,Faucets,"$2,994.93"
sku1095,Faucets,"$3,078.52"
sku1096,Showers,$295.89
sku1097,Misc,"$3,751.59"
sku1098,Misc,"$4,741.05"
sku1099,Faucets,"$2,673.40"
sku1100,Misc,$962.78
sku1101,Toilets,"$3,764.63"
sku1102,Faucets,$36.59
sku1103,Toilets,"$1,641.28"
sku1104,Toilets,"$4,588.03"
sku1105,Toilets,"$2,941.84"
sku1106,Toilets,"$4,275.95"
sku1107,Toilets,"$3,023.36"
sku1108,Faucets,"$4,112.89"
sku1109,Faucets,"$4,397.42"
sku1110,Misc,"$1,604.93"
sku1111,Toilets,$614.77
sku1112,Toilets,"$3,606.52"
sku1113,Toilets,"$2,201.74"
sku1114,Showers,$633.68
sku1115,Showers,"$2,949.12"
sku1116,Toilets,$180.34
sku1117,Toilets,"$1,000.91"
sku1118,Showers,"$3,941.51"
sku1119,Showers,$60.48
sku1120,Toilets,"$1,516.73"
sku1121,Showers,$106.88
sku1122,Misc,"$4,987.42"
sku1123,Faucets,"$2,910.15"
sku1124,Misc,"$1,466.88"
sku1125,Toilets,"$4,644.75"
sku1126,Toilets,"$2,535.60"
sku1127,Showers,"$2,273.46"
sku1128,Faucets,"$2,939.36"
sku1129,Showers,"$1,320.69"
sku1130,Faucets,"$1,526.44"
sku1131,Toilets,"$1,858.27"
sku1132,Showers,"$1,222.24"
sku1133,Showers,"$2,922.74"
sku1134,Misc,"$3,479.23"
sku1135,Misc,$359.74
sku1136,Showers,"$4,855.42"
sku1137,Faucets,"$3,765.35"
sku1138,Showers,"$4,030.82"
sku1139,Showers,"$3,758.20"
sku1140,Misc,$400.30
sku1141,Toilets,"$2,408.48"
sku1142,Misc,"$2,228.36"
sku1143,Faucets,"$3,362.36"
sku1144,Faucets,"$2,243.69"
sku1145,Toilets,"$3,521.57"
sku1146,Misc,"$3,408.23"
sku1147,Misc,"$3,485.74"
sku1148,Showers,"$3,093.00"
sku1149,Showers,$754.90
sku1150,Misc,"$3,804.01"
sku1151,Toilets,"$3,905.23"
sku1152,Toilets,"$4,520.51"
sku1153,Toilets,"$1,168.84"
sku1154,Misc,$883.39
sku1155,Faucets,"$1,955.50"
sku1156,Misc,"$1,602.82"
sku1157,Toilets,"$4,077.38"
sku1158,Faucets,"$3,067.63"
sku1159,Faucets,"$3,800.01"
sku1160,Faucets,"$2,138.33"
sku1161,Misc,$497.20
sku1162,Faucets,$575.18
sku1163,Faucets,"$1,867.04"
sku1164,Faucets,$969.24
sku1165,Faucets,"$4,103.73"
sku1166,Misc,"$2,998.18"
sku1167,Faucets,"$3,444.23"
sku1168,Misc,"$2,455.55"
sku1169,Toilets,$440.87
sku1170,Showers,"$1,175.39"
sku1171,Faucets,"$2,308.01"
sku1172,Showers,$992.96
sku1173,Misc,$127.38
sku1174,Misc,"$3,646.99"
sku1175,Showers,"$3,624.58"
sku1176,Misc,"$1,651.96"
sku1177,Misc,"$4,217.47"
sku1178,Misc,"$2,142.21"
sku1179,Toilets,"$4,323.43"
sku1180,Faucets,"$3,285.33"
sku1181,Faucets,"$2,905.18"
sku1182,Showers,"$1,003.64"
sku1183,Misc,"$2,647.73"
sku1184,Misc,"$4,472.16"
sku1185,Toilets,"$1,524.97"
sku1186,Misc,"$4,354.73"
sku1187,Misc,"$4,543.73"
sku1188,Misc,"$1,649.22"
sku1189,Misc,"$3,415.37"
sku1190,Showers,"$4,496.10"
sku1191,Showers,$378.48
sku1192,Toilets,"$4,392.94"
sku1193,Faucets,$954.20
sku1194,Toilets,"$4,248.84"
sku1195,Faucets,"$3,335.59"
sku1196,Faucets,"$1,721.70"
sku1197,Showers,$756.88
sku1198,Misc,"$3,176.85"
sku1199,Faucets,"$4,238.94"
sku1200,Toilets,"$4,109.25"
sku1201,Misc,"$3,141.20"
sku1202,Toilets,"$4,781.51"
sku1203,Toilets,"$2,949.62"
sku1204,Toilets,$989.16
sku1205,Faucets,"$2,146.65"
sku1206,Misc,"$1,683.73"
sku1207,Showers,"$4,959.73"
sku1208,Misc,"$1,901.18"
sku1209,Toilets,"$4,963.50"
sku1210,Toilets,"$2,594.02"
sku1211,Misc,$861.40
sku1212,Toilets,$372.87
sku1213,Toilets,"$1,851.53"
sku1214,Misc,$617.09
sku1215,Misc,"$3,172.59"
sku1216,Showers,"$2,069.60"
sku1217,Toilets,"$4,954.58"
sku1218,Misc,"$4,649.78"
sku1219,Toilets,$746.18
sku1220,Misc,"$1,974.41"
sku1221,Toilets,"$2,307.90"
sku1222,Misc,"$2,804.74"
sku1223,Faucets,"$3,901.82"
sku1224,Showers,"$2,435.97"
sku1225,Misc,"$2,099.97"
sku1226,Faucets,"$1,310.00"
sku1227,Misc,"$4,554.03"
sku1228,Faucets,$111.36
sku1229,Showers,"$4,105.61"
sku1230,Misc,$942.34
sku1231,Showers,"$3,428.78"
sku1232,Showers,"$1,776.05"
sku1233,Faucets,"$4,871.06"
sku1234,Toilets,$613.86
sku1235,Showers,$937.85
sku1236,Misc,"$4,447.21"
sku1237,Faucets,"$2,917.03"
sku1238,Toilets,"$1,546.23"
sku1239,Faucets,$3.82
sku1240,Misc,"$1,137.99"
sku1241,Showers,$727.02
sku1242,Faucets,"$1,017.17"
sku1243,Toilets,"$4,481.61"
sku1244,Toilets,"$4,365.47"
sku1245,Showers,"$3,501.45"
sku1246,Misc,"$2,352.49"
sku1247,Misc,"$4,135.68"
sku1248,Toilets,"$2,479.13"
sku1249,Toilets,"$1,817.44"
sku1250,Toilets,"$1,378.02"
sku1251,Showers,"$4,623.70"
sku1252,Faucets,"$1,934.95"
sku1253,Showers,"$2,464.40"
sku1254,Toilets,"$1,272.19"
sku1255,Misc,"$4,424.83"
sku1256,Toilets,"$1,916.32"
sku1257,Toilets,"$1,487.87"
sku1258,Misc,"$3,587.97"
sku1259,Faucets,$954.35
sku1260,Misc,$590.96
sku1261,Showers,"$4,184.99"
sku1262,Toilets,"$3,720.68"
sku1263,Showers,"$2,952.60"
sku1264,Toilets,"$1,214.46"
sku1265,Faucets,"$3,116.24"
sku1266,Toilets,"$3,191.78"
sku1267,Showers,"$1,637.85"
sku1268,Faucets,$337.45
sku1269,Misc,"$4,402.69"
sku1270,Faucets,"$2,299.78"
sku1271,Misc,"$3,819.36"
sku1272,Toilets,"$1,269.44"
sku1273,Misc,"$2,956.94"
sku1274,Misc,"$2,143.98"
sku1275,Showers,"$1,910.50"
sku1276,Misc,$633.57
sku1277,Faucets,"$1,221.33"
sku1278,Showers,$396.71
sku1279,Faucets,"$1,514.29"
sku1280,Faucets,"$3,708.52"
sku1281,Showers,"$3,075.08"
sku1282,Misc,"$3,362.06"
sku1283,Faucets,$41.92
sku1284,Showers,"$3,391.88"
sku1285,Faucets,"$2,515.90"
sku1286,Misc,"$1,154.54"
sku1287,Misc,$874.48
sku1288,Toilets,$924.91
sku1289,Showers,"$4,221.30"
sku1290,Showers,"$4,912.95"
sku1291,Toilets,"$4,568.70"
sku1292,Showers,"$1,736.85"
sku1293,Faucets,"$3,901.12"
sku1294,Misc,"$2,732.27"
sku1295,Faucets,"$4,082.21"
sku1296,Showers,"$2,418.63"
sku1297,Faucets,"$2,949.76"
sku1298,Faucets,"$3,936.32"
sku1299,Misc,$501.17
sku1300,Misc,"$2,685.04"
sku1301,Showers,"$1,829.92"
sku1302,Showers,"$3,021.53"
sku1303,Showers,"$4,794.01"
sku1304,Faucets,"$1,964.11"
sku1305,Misc,"$1,964.86"
sku1306,Misc,"$3,953.18"
sku1307,Misc,"$3,225.39"
sku1308,Showers,"$1,969.42"
sku1309,Faucets,"$3,444.78"
sku1310,Toilets,"$2,020.01"
sku1311,Misc,$680.57
sku1312,Misc,"$2,253.22"
sku1313,Misc,"$1,672.10"
sku1314,Misc,"$1,089.84"
sku1315,Faucets,"$4,628.87"
sku1316,Toilets,"$3,448.20"
sku1317,Showers,"$2,994.10"
sku1318,Misc,"$3,733.29"
sku1319,Showers,"$2,709.86"
sku1320,Showers,"$3,502.67"
sku1321,Faucets,"$4,652.80"
sku1322,Showers,"$4,313.08"
sku1323,Misc,$837.21
sku1324,Faucets,"$1,315.70"
sku1325,Faucets,$358.05
sku1326,Misc,"$4,893.36"
sku1327,Showers,"$1,181.92"
sku1328,Toilets,"$3,302.99"
sku1329,Faucets,$448.15
sku1330,Toilets,"$1,053.85"
sku1331,Toilets,"$2,514.12"
sku1332,Showers,$524.77
sku1333,Faucets,"$1,944.37"
sku1334,Toilets,"$2,689.94"
sku1335,Misc,"$1,696.02"
sku1336,Misc,"$2,779.50"
sku1337,Toilets,"$2,683.84"
sku1338,Showers,"$1,953.05"
sku1339,Faucets,"$3,481.35"
sku1340,Misc,"$3,392.41"
sku1341,Toilets,"$3,436.52"
sku1342,Misc,"$2,807.46"
sku1343,Toilets,"$1,790.40"
sku1344,Faucets,"$3,065.56"
sku1345,Showers,"$4,678.68"
sku1346,Showers,"$2,984.44"
sku1347,Showers,"$4,897.95"
sku1348,Toilets,"$2,205.03"
sku1349,Showers,"$3,698.06"
sku1350,Misc,$188.02
sku1351,Faucets,"$3,823.63"
sku1352,Toilets,"$2,591.41"
sku1353,Toilets,$26.58
sku1354,Misc,"$1,386.00"
sku1355,Toilets,"$2,674.16"
sku1356,Faucets,"$3,839.81"
sku1357,Faucets,$265.46
sku1358,Misc,"$2,745.27"
sku1359,Faucets,"$4,004.97"
sku1360,Misc,"$3,247.92"
sku1361,Misc,"$4,657.24"
sku1362,Showers,$373.66
sku1363,Toilets,"$1,384.03"
sku1364,Misc,"$4,596.19"
sku1365,Showers,"$3,825.03"
sku1366,Showers,"$2,998.70"
sku1367,Toilets,"$4,164.84"
sku1368,Misc,"$4,480.22"
sku1369,Misc,"$4,863.60"
sku1370,Showers,"$4,992.60"
sku1371,Showers,$698.25
sku1372,Toilets,$352.71
sku1373,Showers,$367.33
sku1374,Misc,$73.72
sku1375,Toilets,"$4,859.10"
sku1376,Faucets,$473.83
sku1377,Showers,"$4,208.68"
sku1378,Faucets,"$3,425.86"
sku1379,Misc,"$2,437.79"
sku1380,Showers,"$1,733.47"
sku1381,Showers,"$1,768.24"
sku1382,Misc,"$1,269.19"
sku1383,Showers,"$4,555.09"
sku1384,Faucets,"$3,628.21"
sku1385,Faucets,$129.63
sku1386,Toilets,"$2,307.61"
sku1387,Showers,"$1,406.51"
sku1388,Showers,$144.83
sku1389,Toilets,"$4,423.41"
sku1390,Toilets,"$3,855.03"
sku1391,Faucets,"$1,648.68"
sku1392,Misc,"$3,982.79"
sku1393,Faucets,"$1,623.19"
sku1394,Toilets,"$1,539.41"
sku1395,Toilets,"$4,640.55"
sku1396,Faucets,"$4,884.58"
sku1397,Faucets,"$2,617.78"
sku1398,Misc,"$4,759.68"
sku1399,Faucets,"$4,439.98"
sku1400,Faucets,"$2,590.16"
sku1401,Faucets,"$1,863.74"
sku1402,Showers,"$3,551.77"
sku1403,Toilets,"$2,278.22"
sku1404,Showers,"$3,026.06"
sku1405,Misc,"$4,952.03"
sku1406,Showers,"$3,869.58"
sku1407,Faucets,"$1,671.38"
sku1408,Misc,$444.99
sku1409,Showers,$924.53
sku1410,Misc,"$2,634.26"
sku1411,Toilets,"$2,085.51"
sku1412,Toilets,"$4,003.30"
sku1413,Showers,"$4,666.01"
sku1414,Toilets,$889.32
sku1415,Showers,"$4,300.33"
sku1416,Misc,"$4,786.97"
sku1417,Misc,"$4,797.35"
sku1418,Misc,$189.31
sku1419,Faucets,$287.92
sku1420,Faucets,$28.99
sku1421,Misc,"$1,563.41"
sku1422,Misc,$278.49
sku1423,Toilets,"$1,469.31"
sku1424,Toilets,"$1,780.08"
sku1425,Toilets,"$4,768.39"
sku1426,Toilets,"$2,384.75"
sku1427,Faucets,"$1,391.19"
sku1428,Faucets,"$2,515.03"
sku1429,Toilets,"$3,216.79"
sku1430,Showers,$556.23
sku1431,Faucets,"$3,790.31"
sku1432,Faucets,"$4,259.73"
sku1433,Toilets,"$4,221.25"
sku1434,Faucets,"$4,452.53"
sku1435,Faucets,"$1,909.21"
sku1436,Misc,"$2,219.03"
sku1437,Showers,$507.91
sku1438,Toilets,"$1,129.03"
sku1439,Toilets,"$4,856.60"
sku1440,Faucets,"$1,423.12"
sku1441,Faucets,"$4,536.98"
sku1442,Showers,"$4,452.76"
sku1443,Faucets,"$4,612.52"
sku1444,Showers,$780.75
sku1445,Misc,"$4,398.61"
sku1446,Faucets,"$3,159.97"
sku1447,Faucets,"$1,053.14"
sku1448,Toilets,"$1,725.58"
sku1449,Showers,$799.59
sku1450,Faucets,"$2,221.74"
sku1451,Faucets,$418.87
sku1452,Faucets,$826.59
sku1453,Misc,$985.98
sku1454,Toilets,"$3,455.14"
sku1455,Toilets,"$2,869.01"
sku1456,Misc,"$4,366.62"
sku1457,Showers,"$1,223.17"
sku1458,Showers,"$3,148.04"
sku1459,Showers,$172.16
sku1460,Faucets,"$2,580.99"
sku1461,Misc,"$4,316.13"
sku1462,Faucets,"$4,920.63"
sku1463,Misc,$49.36
sku1464,Toilets,"$1,264.21"
sku1465,Toilets,"$1,119.25"
sku1466,Misc,$237.69
sku1467,Showers,$50.86
sku1468,Showers,"$2,450.98"
sku1469,Faucets,$227.41
sku1470,Toilets,"$1,391.64"
sku1471,Toilets,"$3,199.87"
sku1472,Toilets,"$1,473.46"
sku1473,Showers,"$1,348.27"
sku1474,Showers,"$2,952.73"
sku1475,Misc,"$1,902.67"
sku1476,Faucets,"$3,512.62"
sku1477,Faucets,"$2,480.62"
sku1478,Toilets,"$3,166.05"
sku1479,Misc,"$1,766.97"
sku1480,Misc,"$1,435.22"
sku1481,Misc,$666.04
sku1482,Showers,"$4,685.40"
sku1483,Toilets,"$4,024.18"
sku1484,Showers,"$4,690.14"
sku1485,Faucets,$926.90
sku1486,Toilets,"$4,665.78"
sku1487,Toilets,"$4,678.77"
sku1488,Misc,"$1,417.72"
sku1489,Misc,"$1,373.17"
sku1490,Misc,"$2,757.16"
sku1491,Faucets,$926.45
sku1492,Toilets,"$2,210.51"
sku1493,Showers,$926.59
sku1494,Faucets,"$4,736.88"
sku1495,Faucets,"$2,469.12"
sku1496,Showers,"$4,819.59"
sku1497,Showers,"$3,224.71"
sku1498,Misc,"$2,421.58"
sku1499,Misc,"$4,838.48"
sku1500,Showers,$715.95
sku1501,Misc,"$3,161.65"
sku1502,Faucets,"$3,309.44"
sku1503,Toilets,"$2,169.20"
sku1504,Misc,$296.79
sku1505,Toilets,"$2,463.61"
sku1506,Faucets,"$2,325.67"
sku1507,Faucets,"$4,033.73"
sku1508,Toilets,"$1,283.30"
sku1509,Toilets,"$1,957.15"
sku1510,Toilets,"$1,200.86"
sku1511,Toilets,"$3,432.22"
sku1512,Toilets,"$4,949.42"
sku1513,Showers,$887.15
sku1514,Faucets,"$4,107.23"
sku1515,Toilets,"$1,154.94"
sku1516,Showers,$289.88
sku1517,Faucets,$694.08
sku1518,Toilets,"$4,675.77"
sku1519,Showers,"$4,442.71"
sku1520,Misc,"$1,446.30"
sku1521,Faucets,"$4,738.82"
sku1522,Faucets,"$4,249.65"
sku1523,Showers,"$2,173.27"
sku1524,Showers,"$2,340.25"
sku1525,Toilets,"$3,149.27"
sku1526,Faucets,$790.16
sku1527,Misc,$73.91
sku1528,Faucets,"$1,327.56"
sku1529,Showers,$77.22
sku1530,Toilets,"$3,372.49"
sku1531,Faucets,"$2,757.34"
sku1532,Showers,"$1,608.24"
sku1533,Showers,"$3,901.01"
sku1534,Faucets,$728.93
sku1535,Showers,"$1,224.40"
sku1536,Toilets,"$1,461.57"
sku1537,Showers,$979.66
sku1538,Toilets,$439.69
sku1539,Toilets,"$4,349.88"
sku1540,Showers,$440.94
sku1541,Toilets,"$3,418.55"
sku1542,Showers,$602.00
sku1543,Showers,$53.50
sku1544,Toilets,"$2,786.34"
sku1545,Showers,"$4,535.55"
sku1546,Toilets,"$4,302.28"
sku1547,Toilets,"$1,692.26"
sku1548,Faucets,$135.79
sku1549,Misc,"$4,004.30"
sku1550,Toilets,"$4,029.92"
sku1551,Showers,"$4,342.44"
sku1552,Faucets,"$3,348.23"
sku1553,Showers,"$4,038.89"
sku1554,Toilets,"$4,487.49"
sku1555,Misc,"$2,269.15"
sku1556,Misc,"$2,789.13"
sku1557,Misc,"$2,530.66"
sku1558,Toilets,"$3,459.92"
sku1559,Showers,"$3,414.53"
sku1560,Faucets,"$2,601.57"
sku1561,Misc,"$4,142.34"
sku1562,Misc,"$2,528.90"
sku1563,Faucets,"$4,124.29"
sku1564,Misc,"$1,409.23"
sku1565,Misc,$892.47
sku1566,Faucets,"$4,849.35"
sku1567,Toilets,"$3,709.70"
sku1568,Toilets,"$1,298.96"
sku1569,Faucets,"$2,906.18"
sku1570,Toilets,"$4,776.31"
sku1571,Toilets,$403.77
sku1572,Faucets,$417.67
sku1573,Faucets,"$3,095.67"
sku1574,Faucets,"$1,122.47"
sku1575,Showers,"$3,825.92"
sku1576,Toilets,"$2,840.76"
sku1577,Toilets,"$3,330.94"
sku1578,Toilets,$539.07
